Venue,Category,Latitude,Longitude,Neighborhood,ZIP
Bond Vet,Veterinarian,40.71983,-73.98873,Chinatown,10002
Rest Acupuncture,Acupuncture Clinic,40.719848,-73.986776,Chinatown,10002
MedRite Covid Testing,Medical Center,40.723932,-73.993554,East Village,10012
Cohen's Fashion Optical,Ophthalmologist,40.719251,-73.989726,Chinatown,10002
Rapid Test NYC,Medical Lab,40.722949,-73.993751,Chinatown,10012
Blocks Vision Care,Optometrist,40.727286,-73.988945,East Village,10003
Vint & York,Optometrist,40.723474,-73.99402,Chinatown,10012
Delancey Medical & Dental,Medical Center,40.719039,-73.988752,Chinatown,10002
City Acupuncture East Village,Acupuncture Clinic,40.727645,-73.987649,East Village,10003
Mount Sinai Doctors - Delancey Street,Medical Center,40.719039,-73.988752,Chinatown,10002
Triangle Optical,Optometrist,40.719132,-73.989332,Chinatown,10002
Village Care of New York,Home Health Care Service,40.720759,-73.990958,Chinatown,10002
Community Health Care Network Mobile Unit,Medical Center,40.726367,-73.98904,East Village,10003
Liu Yen Hua Resilience Physical Therapy,Physical Therapy Clinic,40.723829,-73.989032,East Village,10003
Beth Israel Medical Group,Physician,40.722966,-73.98716,East Village,10009
Suzanne Connolly,Mental Health Clinic,40.722121,-73.98848,East Village,10002
Organic Avenue,Nutritionist,40.721213,-73.988139,Chinatown,10002
The Fountain of Youth Lounge Medspa,Health and Medicine,40.722402,-73.992027,Chinatown,10002
Ny Downtown Hospital,Hospital,40.72058,-73.987004,Chinatown,10002
"Wies, Claudia C: Claudia C Wies",Nurse,40.720547,-73.986847,Chinatown,10002
Erica Shane Childbirth,Nurse,40.722019,-73.99223,Chinatown,10002
Uscis 693 Medical Exam,Physician,40.722287,-73.98434,East Village,10009
Dr Alexander Golberg,Acupuncture Clinic,40.723936,-73.983557,East Village,10009
"Joseph Sheridan, N.Y. State Certified Addiction Recovery Coach",Mental Health Service,40.724993,-73.984009,East Village,10009
"MedRite Urgent Care, SoHo, NYC",Urgent Care Center,40.723989,-73.993442,Soho,10012
Dovetail and Co.,Healthcare Clinic,40.727139,-73.986407,East Village,10003
Village Veterinarian,Veterinarian,40.725117,-73.983403,East Village,10009
Delancey Medical Pc,Physician,40.718886,-73.98844,Chinatown,10002
Weill Cornell Medical Associates,Medical Center,40.716823,-74.006823,Tribeca,10013
Tribeca Dental Care,Dentist,40.718672,-74.002269,Chinatown,10013
Green Card Medical Exams,General Surgeon,40.715618,-74.005509,Chinatown,10007
Advanced Dermatology,Dermatologist,40.71854,-74.009117,Civic Center,10013
"Paolo Saggese, DMD",Dentist,40.716116,-74.005049,Chinatown,10007
Worth Street Veterinary Center,Veterinarian,40.716911,-74.00556,Tribeca,10013
NY Eye and Ear Infirmary,Doctor's Office,40.717014,-74.005739,Tribeca,10013
New York Eye & Ear Infirmary,Doctor's Office,40.717074,-74.005523,Tribeca,10013
HHC Health and Hospitals,Medical Center,40.716633,-74.003891,Chinatown,10013
Karen Lord Pilates Movement,Healthcare Clinic,40.716476,-74.007682,Tribeca,10013
DC 37 Health Center,Health and Medicine,40.715379,-74.008337,Tribeca,10007
Tribeca Advanced Dentistry,Dentist,40.713985,-74.008019,Battery Park City,10007
Dr Santore,Dentist,40.713557,-74.007915,Tribeca,10007
Tribeca Dental Centre,Dentist,40.713655,-74.008268,Battery Park City,10007
Holistic Dentists,Dentist,40.713109,-74.008508,Financial District,10007
Arturo Constantiner,Family Medicine Doctor,40.71594,-74.009537,Financial District,10007
Hudson Allergy,Health and Medicine,40.71424,-74.00938,Battery Park City,10007
One Medical,Physician,40.71672,-74.009305,Tribeca,10013
Body Harmony Physical Therapy,Physical Therapy Clinic,40.712472,-74.008134,Tribeca,10279
Professional Orthopedic & Sports Physical Therapy,Doctor's Office,40.713567,-74.00953,Battery Park City,10007
TriBeCa Plastic Surgery,Health and Medicine,40.717362,-74.008808,Civic Center,10013
Innovative HealthCare Physicians,Maternity Clinic,40.711926,-74.008374,Civic Center,10007
Common Point,Acupuncture Clinic,40.718104,-74.009274,Civic Center,10013
"Renee Wild, DDS",Dentist,40.718162,-74.009145,Civic Center,10013
Tribeca Pediatric Dentistry,Dentist,40.718164,-74.009058,Civic Center,10013
City Orthopedics,Orthopedic Surgeon,40.717472,-74.000781,Chinatown,10013
Wong Yoke Helen Md - Obstetrics & Gynecology,Doctor's Office,40.717468,-74.000955,Chinatown,10013
Promobility Physical Therapy PC,Physical Therapy Clinic,40.718931,-74.002672,Chinatown,10013
Central Avenue Dental,Dentist,40.711814,-74.008544,Chinatown,10007
"Wynatte Chu, DDS",Dentist,40.713825,-74.000026,Chinatown,10038
Weill Cornell Medical Associates,Doctor's Office,40.714338,-74.010914,Battery Park City,10007
"Chinatown Specialty Physician, PC",Doctor's Office,40.717477,-74.000607,Chinatown,10013
"Natural Health Chiropractic, PC",Chiropractor,40.717527,-74.00074,Chinatown,10013
Seaport Orthopaedic Associates,Orthopedic Surgeon,40.710798,-74.006235,Chinatown,10038
Delorenzo Anthony MD,Physician,40.716008,-74.005044,Chinatown,10007
"Preeti Pusalkar, CNS",Nutritionist,40.714514,-74.006426,Chinatown,10007
Pace George DPM,Podiatrist,40.714365,-74.003975,Chinatown,10007
City of New York Health and Mental Hygiene Department,Psychiatrist,40.716609,-74.004763,Chinatown,10013
Menna Steve DPM,Podiatrist,40.714262,-74.003797,Chinatown,10007
New York Group For Plastic Surgery,Plastic Surgeon,40.717071,-74.00561,Tribeca,10013
Mighty Minds And Muscles,Physical Therapy Clinic,40.715922,-74.008184,Tribeca,10013
"Andrew S Huey, L.Ac.",Acupuncture Clinic,40.717938,-74.003506,Chinatown,10013
Lisa Hall MD,Ophthalmologist,40.716208,-74.009592,Tribeca,10013
"Grace Liu, MD",Ophthalmologist,40.716258,-74.009725,Tribeca,10013
"Agnes Selinger, PhD",Psychologist,40.712238,-74.008,Tribeca,10279
"Igor Beneditskiy, DO",Healthcare Clinic,40.711979,-74.00842,Tribeca,10007
JKAN Gastroenterology,Health and Medicine,40.717417,-74.000823,Chinatown,10013
Downtown Vet House Calls,Veterinarian,40.715851,-74.0108,Battery Park City,10007
Center For Asian Health Ny Office,Healthcare Clinic,40.718823,-74.002668,Chinatown,10013
Acupuncture Therapeutic Care PC,Acupuncture Clinic,40.717683,-74.000964,Chinatown,10013
Visiting Nurse Service Of New York,Home Health Care Service,40.747975,-73.987966,Flatiron,10001
Blue Phoenix Wellness,Acupuncture Clinic,40.747778,-73.98726,Flatiron,10001
Joannie Wu - Acupuncture & Herbal Medicine,Alternative Medicine Clinic,40.747397,-73.987376,Flatiron,10001
Kyunghee Haneuiwon,Acupuncture Clinic,40.747615,-73.987297,Flatiron,10001
Charm Medical Clinic,Medical Center,40.747416,-73.986678,Flatiron,10001
Joeun Dental PC,Dentist,40.747421,-73.986503,Flatiron,10001
Sociometric Institute,Psychologist,40.749215,-73.986006,Flatiron,10001
Integrative Spine & Joint Care,Medical Center,40.746346,-73.989365,"Chelsea, Manhattan",10001
"Svetlana Yampolsky, DDS",Health and Medicine,40.749268,-73.986052,Flatiron,10001
Athletik Sports Medicine,Physical Therapy Clinic,40.746382,-73.988996,Flatiron,10001
New York Hair Transplant Center,Doctor's Office,40.747664,-73.985442,Flatiron,10001
"Albert DeFabritus, MD",Health and Medicine,40.748494,-73.992704,"Chelsea, Manhattan",10001
Fifth Avenue Acupuncture & Herbs Center,Acupuncture Clinic,40.748014,-73.984517,Lower East Side,10016
Bloom Labs,Medical Lab,40.750179,-73.985257,Flatiron,10018
AHF Healthcare Center - Midtown Manhattan,Health and Medicine,40.748434,-73.99292,"Chelsea, Manhattan",10001
"Andrew Picone, DDS",Dentist,40.748014,-73.984517,Lower East Side,10016
Dr Mindy Weiss,Doctor's Office,40.745644,-73.98639,Flatiron,10016
Training Institute for Mental Health,Mental Health Clinic,40.745986,-73.991688,"Chelsea, Manhattan",10001
Sarah's Visions,Mental Health Clinic,40.746984,-73.984695,Lower East Side,10016
Tao of Healing,Acupuncture Clinic,40.744948,-73.990162,"Chelsea, Manhattan",10001
Developmental Neurolinguistics Lab,Doctor's Office,40.748893,-73.98394,Lower East Side,10016
Fuel Sport & Spine,Chiropractor,40.750187,-73.984299,Flatiron,10018
"Dr Stacey Silvers, ENT",Doctor's Office,40.746785,-73.984076,Lower East Side,10016
ActiveCare Physical Therapy,Physical Therapy Clinic,40.750563,-73.984049,Flatiron,10018
Citron Hennessey Private Therapy,Mental Health Service,40.746459,-73.984151,Lower East Side,10016
172 NYC Dental,Dentist,40.747556,-73.983495,Lower East Side,10016
Foot Care Of Manhattan,Podiatrist,40.746696,-73.983374,Lower East Side,10016
Area 25,Acupuncture Clinic,40.744489,-73.987174,Flatiron,10016
Lifestyle Physical Therapy,Physical Therapy Clinic,40.752531,-73.987097,Lower East Side,10018
Dentist On Madison Group Practice,Dentist,40.747297,-73.983092,Lower East Side,10016
DeLoor Podiatry Associates,Podiatrist,40.74815,-73.987493,Flatiron,10001
De Lavalette Florence,Healthcare Clinic,40.748153,-73.989371,"Chelsea, Manhattan",10001
25 Units Aesthetic Medicine & Cosmetic Injectables,Health and Medicine,40.746435,-73.989041,Flatiron,10001
Filhol Dental,Dentist,40.749165,-73.985873,Flatiron,10001
"Shauna Cummins, CH, NGH",Alternative Medicine Clinic,40.747346,-73.991261,"Chelsea, Manhattan",10001
Melissa Tiers- Center for Integrative Hypnosis,Alternative Medicine Clinic,40.747346,-73.991261,"Chelsea, Manhattan",10001
Chris Kingman | Therapy,Health and Medicine,40.749327,-73.985835,Flatiron,10001
"Marina Liberchuk, DMD",Dentist,40.749224,-73.985657,Flatiron,10001
"Barbara Haynes, PhD",Mental Health Service,40.749229,-73.985482,Flatiron,10001
Metropolitan Chiropractic,Chiropractor,40.745956,-73.988804,Flatiron,10001
Softtech Health,Healthcare Clinic,40.748563,-73.992139,"Chelsea, Manhattan",10001
Manhattan Acupuncture Services,Acupuncture Clinic,40.745843,-73.988975,Flatiron,10001
Idant Laboratories,Blood Bank,40.748379,-73.985012,Lower East Side,10118
Francis W Lavelle,Health and Medicine,40.749751,-73.992098,"Chelsea, Manhattan",10121
Bros Olivier,Physical Therapy Clinic,40.74796,-73.992508,"Chelsea, Manhattan",10001
Don't Stop Healing,Health and Medicine,40.74705,-73.992254,"Chelsea, Manhattan",10001
Dr Jeffrey Linder,Health and Medicine,40.748711,-73.984676,Lower East Side,10001
Sheldon Strominger,Dentist,40.748821,-73.984593,Lower East Side,10001
"Natasha Sandy, MD",Dermatologist,40.747904,-73.9846,Lower East Side,10016
"Tisch Craig, OD",Optometrist,40.751409,-73.990678,Lower East Side,10123
Dr Michael Donato Jr,Dentist,40.567486,-74.138898,Richmond Town,10306
"Michael Donato Jr, DMD",Dentist,40.567586,-74.139163,Richmond Town,10306
Brenman Steven,Dentist,40.611703,-74.064115,Shore Acres,10305
Steven H. Brenman DMD,Dentist,40.611756,-74.064161,Shore Acres,10305
Bayley Seton Hospital,Health and Medicine,40.610108,-74.063353,Shore Acres,10305
"Brenman Steven - Steven Brenman, DDS",Dentist,40.611703,-74.064115,Shore Acres,10305
Independent Living Association,Assisted Living Service,40.607935,-74.069841,Rosebank,10305
Manual Therapy Center,Physical Therapy Clinic,40.612641,-74.071079,Rosebank,10305
Bay Street Animal Hospital,Veterinarian,40.618465,-74.068922,Rosebank,10305
NYC Health + Hospitals/Gotham Health,Healthcare Clinic,40.620384,-74.077364,Park Hill,10304
Stapleton Child Health Clinic,Doctor's Office,40.616781,-74.075212,Park Hill,10304
New Vanderbilt Rehab & Care Center,Physical Therapy Clinic,40.620899,-74.076296,Park Hill,10304
Bayley Seton Hospital,Hospital,40.622593,-74.075451,St. George,10304
Centers Plan for Healthy Living,Home Health Care Service,40.621758,-74.074458,St. George,10304
Richmond University Medical Center,Hospital,40.621761,-74.074371,St. George,10304
New York Foundling Hospital,Hospital,40.621511,-74.077541,Stapleton,10304
Saint Vincents Catholic Medical Center of New York,Hospital,40.621421,-74.074967,Park Hill,10304
Marine Dental Services-Family Dental Center,Dentist,40.621706,-74.074413,St. George,10304
"Kombert, Mark DVM - Mark Kombert, DVM",Veterinarian,40.618572,-74.068926,Rosebank,10305
BaySt AnimalHospital,Veterinarian,40.618465,-74.068922,Rosebank,10305
All Pets Animal Hospital,Veterinarian,40.618465,-74.068922,Rosebank,10305
University Physicians Group,General Surgeon,40.620031,-74.068768,Rosebank,10305
Elderly Care,Medical Center,40.621064,-74.076172,Park Hill,10304
Advantedge Healthcare Solutions,Healthcare Clinic,40.619185,-74.068211,Rosebank,10305
Saint Vincents Catholic Medical Centers of New York,Hospital,40.620454,-74.076801,Park Hill,10304
Aids Support Groups,Mental Health Clinic,40.620454,-74.076801,Park Hill,10304
New Vanderbilt Nursing Home,Assisted Living Service,40.621164,-74.076438,Park Hill,10304
Pain Management,Doctor's Office,40.604873,-74.083041,Concord,10304
Richmond Radiology Associates,Medical Center,40.605036,-74.083004,Concord,10304
Professional Care Physical Therapy,Physical Therapy Clinic,40.604873,-74.083041,Concord,10304
Sinai Diagnostics,Medical Lab,40.604268,-74.083495,Concord,10304
"Richard Maggio, MD",Urologist,40.603793,-74.083171,Concord,10304
Staten Island Medical Group,Healthcare Clinic,40.604983,-74.082959,Concord,10304
LeSash Nutrition & Health,Nutritionist,40.606925,-74.088657,Concord,10304
Lifespire,Assisted Living Service,40.605332,-74.089767,Stapleton,10304
Lakeside Manor Home For Adults,Assisted Living Service,40.632604,-74.096995,Stapleton,10301
Staten Island Mental Health Society,Mental Health Clinic,40.635219,-74.103641,New Brighton,10301
Staten Island Mental Health Society,Mental Health Service,40.634622,-74.098038,Randall Manor,10301
Richmond Gynecology,Physician,40.634449,-74.100384,Randall Manor,10301
Ulrika Dr - Ulrika Holm-Chapman Holm MD,Obstetrician Gynecologist (Ob-gyn),40.634496,-74.100604,Randall Manor,10301
Steven Scher,Mental Health Clinic,40.63351,-74.101173,Randall Manor,10301
Silver Lake Support Services,Mental Health Clinic,40.632088,-74.09619,Randall Manor,10301
Elizabeth W Pouch Center For Special People,Mental Health Service,40.635172,-74.103421,New Brighton,10301
S I Mental Health Soc,Mental Health Service,40.635172,-74.103421,New Brighton,10301
Baptist Healthcare System,Healthcare Clinic,40.630503,-74.140831,Port Richmond,10302
CHCR Dental and Medical Specialty Center,Dentist,40.631359,-74.138245,Port Richmond,10302
AG Urgent Care,Urgent Care Center,40.655708,-73.915698,Brownsville,11212
Benjamin Optical,Ophthalmologist,40.656182,-73.915173,Brownsville,11212
The Radutzky Emergency Care Pavilion,Emergency Room,40.654461,-73.911947,Brownsville,11212
Brookdale University Hospital and Medical Center,Hospital,40.654877,-73.912485,Brownsville,11212
Samuel and Bertha Schulman Institute for Nursing and Rehabilitation,Medical Center,40.65551,-73.913032,Brownsville,11212
Buhmc Ems,Hospital,40.655196,-73.912672,Brownsville,11212
My Dentist PC: The Family Practice,Dentist,40.655218,-73.915898,Brownsville,11212
Foot & Ancle Center,Podiatrist,40.654775,-73.916687,Rugby,11212
Brookdale University Hosp Residency PRGM Hematology Oncology,Health and Medicine,40.655679,-73.914782,Brownsville,11212
Brookdale Urgent Care Center,Health and Medicine,40.65446,-73.91263,Brownsville,11212
Jewish Guild For the Blind,Nursing Home,40.655782,-73.91496,Brownsville,11212
Lashley Janice Brookdale Hospital Lab Brooklyn,Physician,40.654763,-73.912742,Brownsville,11212
"Preschel Yohanan MD - Preschel, Yohanan MD",Psychiatrist,40.65466,-73.912564,Brownsville,11212
John Weigand Audiology PC,"Ear, Nose and Throat Doctor",40.654712,-73.91261,Brownsville,11212
Samuel & Bertha Schulman Rehabilitation Institute,Assisted Living Service,40.655448,-73.913335,Brownsville,11212
Brookdale Hospital Medical Center,Hospital,40.655448,-73.913335,Brownsville,11212
Brookdale Hospital Medical Center,Hospital,40.65515,-73.912365,Brownsville,11212
Linden Eye Care,Optometrist,40.660553,-73.885236,New Lots,11207
Marben Pharmacy,Medical Center,40.660773,-73.887119,East New York,11207
"Modern Medical, PC",Alternative Medicine Clinic,40.659799,-73.88316,New Lots,11207
Linden Center for Nursing and Rehabilitation,Nursing Home,40.663364,-73.880807,New Lots,11207
New Lots Medical Service,Doctor's Office,40.66609,-73.883698,New Lots,11207
New Lots Pharmacy,Health and Medicine,40.663225,-73.890218,East New York,11207
Brookdale Center,Doctor's Office,40.66322,-73.890392,East New York,11207
"1st Class Physical Therapy, PC",Physical Therapy Clinic,40.659742,-73.883288,New Lots,11207
ASPCA Community Veterinary Center,Veterinarian,40.662958,-73.890125,East New York,11207
Brookdale Family Care Center,General Surgeon,40.663218,-73.890479,East New York,11207
Seven Hills Medical Center,Health and Medicine,40.63395,-73.903116,Georgetown,11236
Femcare Medical Services,Medical Center,40.63493,-73.900669,Georgetown,11236
Seven Hills Medical Services P.C.,General Surgeon,40.63391,-73.902977,Georgetown,11236
CMWL - The Center For Medical Weight Loss Brooklyn,Nutritionist,40.633955,-73.902942,Georgetown,11236
Unicare Nurses Registry,Nurse,40.634674,-73.900181,Georgetown,11236
"South Island Medical Associates, PC",Physician,40.635043,-73.900499,Georgetown,11236
Doshi Diagnostic Imaging,Doctor's Office,40.619063,-73.916061,Georgetown,11234
Locke & Locke DDS,Dentist,40.619414,-73.915029,Georgetown,11234
Medical Center,Doctor's Office,40.61978,-73.915435,Georgetown,11234
Empire Medical Services,Physician,40.619524,-73.914946,Georgetown,11234
Mill Basin Veterinary Clinic,Veterinarian,40.619805,-73.916524,Georgetown,11234
Eye Parlor,Optometrist,40.619656,-73.918087,Georgetown,11234
Kaplan & Gottlieb - Joel Gottlieb DC,Chiropractor,40.619992,-73.917577,Georgetown,11234
Millbasin Multi Medicine And Rehabilitation,Physical Therapy Clinic,40.619992,-73.917577,Georgetown,11234
Mark M Benkel,Pediatrician,40.619462,-73.915248,Georgetown,11234
Maimonides Medical Center,Medical Center,40.61885,-73.915966,Georgetown,11234
P M Pediatrics Associates,Healthcare Clinic,40.619935,-73.917705,Georgetown,11234
Alam Farida Highland Medical Center,Health and Medicine,40.710608,-73.796331,Jamaica Hills,11432
"Cute Dental Care, PC",Dentist,40.709982,-73.795524,Jamaica Hills,11432
21st Century Cosmetic Dental Office,Dentist,40.710389,-73.79436,Jamaica Hills,11432
"Avtar S. Tinna, DDS",Dentist,40.710642,-73.793795,Jamaica Hills,11432
